Y,e,a,r
M,o,n,t,h
M,a,k,e
M,o,d,e,l
S,e,g,m,e,n,t
B,o,d,y
E,n,g,i,n,e
T,r,a,n,s,m,i,s,s,i,o,n
C,o,u,n,t,y
Q,u,a,n,t,i,t,y
2024,January,AUDI,a3,Small Prestige (C2),Saloon,petrol electric (hybrid),automatic,Galway,1
2024,January,AUDI,a3,Small Prestige (C2),Saloon,petrol electric (hybrid),automatic,Louth,1
2024,January,AUDI,a3,Small Prestige (C2),Saloon,petrol electric (hybrid),automatic,Wicklow,1
2024,January,AUDI,a3,Small Prestige (C2),Hatchback,petrol electric (hybrid),automatic,Dublin,3
2024,January,AUDI,a3,Small Prestige (C2),Hatchback,petrol electric (hybrid),automatic,Galway,1
2024,January,AUDI,a3,Small Prestige (C2),Hatchback,petrol electric (hybrid),automatic,Louth,1
2024,January,AUDI,a3,Small Prestige (C2),Hatchback,petrol electric (hybrid),automatic,Wicklow,1
2024,January,AUDI,q8,Large SUV (E3),Hatchback,petrol electric (hybrid),automatic,Dublin,1
2024,January,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,4
2024,January,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,22
2024,January,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Donegal,1
2024,January,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,2
2024,January,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Kildare,1
2024,January,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,January,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Waterford,3
2024,January,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Wexford,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,3
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Clare,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,12
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,3
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kerry,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Monaghan,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Mayo,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Waterford,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,1
2024,January,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wexford,1
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,3
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,15
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,3
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,1
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kerry,1
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Laois,1
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Offaly,1
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,January,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Westmeath,1
2024,January,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,3
2024,January,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,7
2024,January,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Donegal,1
2024,January,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,2
2024,January,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Kildare,2
2024,January,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Laois,1
2024,January,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Meath,1
2024,January,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Wicklow,1
2024,January,AUDI,q7,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Cork,1
2024,January,AUDI,q7,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Dublin,7
2024,January,AUDI,q7,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Galway,1
2024,January,AUDI,q7,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Kildare,1
2024,January,AUDI,q7,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Meath,1
2024,January,AUDI,q7,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Waterford,1
2024,January,AUDI,q7,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Westmeath,1
2024,January,AUDI,a7,Large Prestige (E2),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,1
2024,January,AUDI,a7,Large Prestige (E2),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,4
2024,January,AUDI,a7,Large Prestige (E2),Hatchback,petrol/plug-in electric hybrid,automatic,Kildare,1
2024,January,AUDI,a7,Large Prestige (E2),Hatchback,petrol/plug-in electric hybrid,automatic,Limerick,1
2024,January,AUDI,a7,Large Prestige (E2),Hatchback,petrol/plug-in electric hybrid,automatic,Laois,1
2024,January,AUDI,a7,Large Prestige (E2),Hatchback,petrol/plug-in electric hybrid,automatic,Wicklow,1
2024,January,AUDI,a3,Small Prestige (C2),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,6
2024,January,AUDI,a3,Small Prestige (C2),Hatchback,petrol/plug-in electric hybrid,automatic,Meath,1
2024,January,AUDI,a3,Small Prestige (C2),Hatchback,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,January,AUDI,a6,Large Prestige (E2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,3
2024,January,AUDI,a6,Large Prestige (E2),Saloon,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,January,AUDI,a6,Large Prestige (E2),Saloon,petrol/plug-in electric hybrid,automatic,Meath,1
2024,January,AUDI,a6,Large Prestige (E2),Estate,petrol/plug-in electric hybrid,automatic,Cork,1
2024,January,AUDI,a6,Large Prestige (E2),Estate,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,January,AUDI,a6,Large Prestige (E2),Estate,petrol/plug-in electric hybrid,automatic,Limerick,1
2024,January,AUDI,q8,Large SUV (E3),Hatchback,petrol/plug-in electric hybrid,automatic,Cavan,1
2024,January,AUDI,q8,Large SUV (E3),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,3
2024,January,AUDI,a8,Luxury Prestige (F2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,1
